Lockdown Time,Lockup Time,cost,status£¨0 for unstable£¬1 for stable£©
2019/7/31 8:48,2019/7/31 8:52,0,1
2019/7/31 8:48,2019/7/31 13:29,5,1
2019/7/31 8:49,2019/7/31 18:30,10,1
2019/7/31 8:49,2019/7/31 18:03,10,1
2019/7/31 8:50,2019/7/31 8:51,0,0
2019/7/31 8:50,2019/7/31 17:40,0.1,1
2019/7/31 8:54,2019/7/31 17:09,10,1
2019/7/31 8:54,2019/7/31 17:34,10,1
2019/7/31 8:56,2019/7/31 19:12,15,1
2019/7/31 8:56,2019/7/31 19:10,0,1
2019/7/31 8:57,2019/7/31 17:37,0,1
2019/7/31 8:58,2019/7/31 8:59,0,1
2019/7/31 9:01,2019/7/31 9:05,0,1
2019/7/31 9:03,2019/7/31 9:06,0,1
2019/7/31 9:04,2019/7/31 17:09,10,1
2019/7/31 9:04,2019/7/31 9:14,0,1
2019/7/31 9:07,2019/7/31 18:05,10,1
2019/7/31 9:08,2019/7/31 9:08,0,0
2019/7/31 9:08,2019/7/31 18:04,10,1
2019/7/31 9:09,2019/7/31 18:16,10,1
2019/7/31 9:12,2019/7/31 17:54,10,1
2019/7/31 9:12,2019/7/31 9:13,0,0
2019/7/31 9:12,2019/7/31 9:13,0,0
2019/7/31 9:13,2019/7/31 9:14,0,0
2019/7/31 9:13,2019/7/31 13:46,5,1
2019/7/31 9:14,2019/7/31 9:15,0,1
2019/7/31 9:15,2019/7/31 16:23,10,1
2019/7/31 9:16,2019/7/31 18:54,0,1
2019/7/31 9:36,2019/7/31 9:38,0,1
2019/7/31 9:36,2019/7/31 9:37,0,0
2019/7/31 9:42,2019/7/31 12:18,5,1
2019/7/31 9:50,2019/7/31 9:52,0,1
2019/7/31 10:00,2019/7/31 10:03,0,1
2019/7/31 10:01,2019/7/31 10:14,0,1
2019/7/31 10:09,2019/7/31 10:18,0,1
2019/7/31 10:09,2019/7/31 10:12,0,0
2019/7/31 10:32,2019/7/31 17:21,10,1
2019/7/31 10:32,2019/7/31 10:39,0,1
2019/7/31 10:34,2019/7/31 10:37,0,1
2019/7/31 11:21,2019/7/31 11:47,0,1
2019/7/31 11:31,2019/7/31 11:40,0,1
2019/7/31 11:35,2019/7/31 12:20,0,1
2019/7/31 11:36,2019/7/31 11:42,0,1
2019/7/31 12:15,2019/7/31 12:34,0,1
2019/7/31 12:51,2019/7/31 17:13,5,1
2019/7/31 13:37,2019/7/31 18:12,5,1
2019/7/31 13:46,2019/7/31 13:47,0,1
2019/7/31 13:46,2019/7/31 13:53,0,1
2019/7/31 14:00,2019/7/31 14:38,0,1
2019/7/31 14:13,2019/8/1 4:03,15,1
2019/7/31 14:28,2019/7/31 18:45,5,1
2019/7/31 14:49,2019/7/31 17:29,5,1
2019/7/31 16:06,2019/7/31 16:07,0,1
2019/7/31 16:16,2019/7/31 17:45,5,1
2019/7/31 16:24,2019/7/31 16:25,0,1
2019/7/31 18:32,2019/7/31 18:33,0,0
2019/7/31 18:40,2019/7/31 18:41,0,0
2019/8/1 7:21,2019/8/1 17:04,10,1
2019/8/1 7:54,2019/8/1 7:55,0,0
2019/8/1 7:55,2019/8/1 8:04,0,1
2019/8/1 8:05,2019/8/1 18:04,10,1
2019/8/1 8:06,2019/8/1 13:08,10,1
2019/8/1 8:06,2019/8/1 17:44,10,0
2019/8/1 8:11,2019/8/1 8:12,0,1
2019/8/1 8:13,2019/8/1 17:10,10,1
2019/8/1 8:17,2019/8/1 8:44,0,1
2019/8/1 8:24,2019/8/1 15:07,10,1
2019/8/1 8:24,2019/8/1 18:57,15,0
2019/8/1 8:24,2019/8/1 9:01,0,1
2019/8/1 8:25,2019/8/1 8:26,0,1
2019/8/1 8:25,2019/8/1 8:26,0,0
2019/8/1 8:28,2019/8/1 8:29,0,1
2019/8/1 8:31,2019/8/1 9:28,0,1
2019/8/1 8:31,2019/8/1 17:12,10,1
2019/8/1 8:32,2019/8/1 17:13,10,1
2019/8/1 8:34,2019/8/1 8:34,0,1
2019/8/1 8:34,2019/8/1 13:35,10,1
2019/8/1 8:34,2019/8/1 8:35,0,0
2019/8/1 8:35,2019/8/1 8:37,0,1
2019/8/1 8:37,2019/8/1 8:39,0,1
2019/8/1 8:39,2019/8/1 17:40,10,1
2019/8/1 8:42,2019/8/1 8:57,0,1
2019/8/1 8:44,2019/8/1 8:45,0,1
2019/8/1 8:45,2019/8/1 21:20,15,1
2019/8/1 8:45,2019/8/1 17:39,10,0
2019/8/1 8:45,2019/8/1 19:30,15,1
2019/8/1 8:46,2019/8/1 12:09,5,1
2019/8/1 8:47,2019/8/1 17:27,10,1
2019/8/1 8:47,2019/8/1 8:49,0,1
2019/8/1 8:48,2019/8/1 17:32,10,1
2019/8/1 8:48,2019/8/1 17:35,10,1
2019/8/1 8:48,2019/8/1 8:49,0,1
2019/8/1 8:48,2019/8/1 8:49,0,1
2019/8/1 8:52,2019/8/1 17:48,10,1
2019/8/1 8:53,2019/8/1 17:37,0,1
2019/8/1 8:54,2019/8/1 21:21,15,1
2019/8/1 8:56,2019/8/1 8:57,0,1
2019/8/1 8:56,2019/8/1 8:57,0,1
2019/8/1 8:58,2019/8/1 17:15,10,1
2019/8/1 8:59,2019/8/1 17:45,10,1
2019/8/1 9:01,2019/8/1 18:35,10,1
2019/8/1 9:02,2019/8/1 9:04,0,1
2019/8/1 9:04,2019/8/1 9:06,0,1
2019/8/1 9:05,2019/8/1 9:05,0,0
2019/8/1 9:06,2019/8/1 9:07,0,1
2019/8/1 9:06,2019/8/1 9:07,0,1
2019/8/1 9:13,2019/8/1 9:14,0,1
2019/8/1 9:15,2019/8/1 9:16,0,1
2019/8/1 9:17,2019/8/1 9:18,0,1
2019/8/1 9:17,2019/8/1 9:18,0,1
2019/8/1 9:19,2019/8/1 9:20,0,1
2019/8/1 9:30,2019/8/1 9:31,0,1
2019/8/1 9:32,2019/8/1 17:56,10,1
2019/8/1 9:32,2019/8/1 14:19,5,0
2019/8/1 9:32,2019/8/1 9:33,0,1
2019/8/1 9:34,2019/8/1 9:35,0,1
2019/8/1 9:34,2019/8/1 18:33,10,1
2019/8/1 9:43,2019/8/1 13:11,5,1
2019/8/1 9:48,2019/8/1 18:09,10,1
2019/8/1 9:59,2019/8/1 16:19,0,1
2019/8/1 10:13,2019/8/1 10:15,0,0
2019/8/1 10:25,2019/8/1 10:27,0,1
2019/8/1 10:26,2019/8/1 10:31,0,0
2019/8/1 10:34,2019/8/1 10:41,0,0
2019/8/1 10:52,2019/8/1 10:52,0,0
2019/8/1 10:55,2019/8/1 10:56,0,0
2019/8/1 12:00,2019/8/1 12:01,0,0
2019/8/1 12:43,2019/8/1 15:48,5,1
2019/8/1 12:48,2019/8/1 21:48,10,1
2019/8/1 13:09,2019/8/1 17:16,5,1
2019/8/1 13:17,2019/8/1 18:07,5,1
2019/8/1 13:36,2019/8/1 17:04,5,1
2019/8/1 13:50,2019/8/1 13:51,0,1
2019/8/1 14:01,2019/8/1 14:48,0,1
2019/8/1 14:06,2019/8/1 15:07,5,1
2019/8/1 14:30,2019/8/1 14:31,0,1
2019/8/1 14:51,2019/8/1 14:52,0,1
2019/8/1 15:00,2019/8/1 15:01,0,0
2019/8/1 15:18,2019/8/1 15:19,0,1
2019/8/1 15:31,2019/8/1 15:32,0,1
2019/8/1 17:48,2019/8/1 17:49,0,0
2019/8/1 18:15,2019/8/1 18:15,0,0
2019/8/2 7:42,2019/8/2 7:44,0,1
2019/8/2 7:48,2019/8/2 7:49,0,1
2019/8/2 7:59,2019/8/2 17:42,10,1
2019/8/2 8:01,2019/8/2 8:04,0,1
2019/8/2 8:08,2019/8/2 17:51,10,0
2019/8/2 8:12,2019/8/2 8:14,0,1
2019/8/2 8:13,2019/8/2 8:14,0,1
2019/8/2 8:13,2019/8/2 8:56,0,1
2019/8/2 8:14,2019/8/2 17:04,10,1
2019/8/2 8:19,2019/8/2 9:13,0,1
2019/8/2 8:24,2019/8/2 8:39,0,1
2019/8/2 8:26,2019/8/2 17:13,10,1
2019/8/2 8:28,2019/8/2 8:30,0,1
2019/8/2 8:28,2019/8/2 8:32,0,1
2019/8/2 8:29,2019/8/2 8:32,0,1
2019/8/2 8:30,2019/8/2 8:32,0,1
2019/8/2 8:33,2019/8/2 8:35,0,1
2019/8/2 8:33,2019/8/2 8:35,0,1
2019/8/2 8:33,2019/8/2 17:14,10,1
2019/8/2 8:35,2019/8/2 14:49,10,1
2019/8/2 8:36,2019/8/2 8:37,0,1
2019/8/2 8:37,2019/8/2 9:56,5,1
2019/8/2 8:38,2019/8/2 18:02,10,1
2019/8/2 8:40,2019/8/2 17:44,10,1
2019/8/2 8:40,2019/8/2 18:20,10,1
2019/8/2 8:41,2019/8/2 18:41,0,0
2019/8/2 8:42,2019/8/2 17:47,10,0
2019/8/2 8:42,2019/8/2 18:14,10,1
2019/8/2 8:45,2019/8/2 18:16,10,1
2019/8/2 8:45,2019/8/2 8:51,0,0
2019/8/2 8:45,2019/8/2 17:07,10,1
2019/8/2 8:46,2019/8/2 8:49,0,1
2019/8/2 8:46,2019/8/2 8:47,0,1
2019/8/2 8:46,2019/8/2 8:49,0,1
2019/8/2 8:46,2019/8/2 8:48,0,1
2019/8/2 8:47,2019/8/2 8:48,0,1
2019/8/2 8:47,2019/8/2 18:22,10,1
2019/8/2 8:48,2019/8/2 8:51,0,1
2019/8/2 8:49,2019/8/2 9:30,0,1
2019/8/2 8:49,2019/8/2 8:59,0,1
2019/8/2 8:51,2019/8/2 17:35,0,1
2019/8/2 8:52,2019/8/2 8:52,0,0
2019/8/2 8:53,2019/8/2 17:21,10,1
2019/8/2 8:55,2019/8/2 17:44,10,1
2019/8/2 8:55,2019/8/2 17:12,10,1
2019/8/2 8:56,2019/8/2 8:59,0,1
2019/8/2 9:00,2019/8/2 17:46,10,1
2019/8/2 9:00,2019/8/2 9:12,0,1
2019/8/2 9:02,2019/8/2 18:24,10,0
2019/8/2 9:04,2019/8/2 9:07,0,1
2019/8/2 9:04,2019/8/2 9:05,0,1
2019/8/2 9:05,2019/8/2 9:08,0,1
2019/8/2 9:06,2019/8/2 18:04,10,1
2019/8/2 9:09,2019/8/2 13:31,5,1
2019/8/2 9:13,2019/8/2 9:15,0,1
2019/8/2 9:19,2019/8/2 9:20,0,1
2019/8/2 9:22,2019/8/2 11:44,5,1
2019/8/2 9:24,2019/8/2 9:26,0,0
2019/8/2 9:26,2019/8/2 9:27,0,0
2019/8/2 9:27,2019/8/2 9:29,0,1
2019/8/2 9:27,2019/8/2 13:25,5,1
2019/8/2 9:29,2019/8/2 12:03,5,1
2019/8/2 9:39,2019/8/2 9:40,0,1
2019/8/2 9:42,2019/8/2 9:43,0,1
2019/8/2 9:46,2019/8/2 9:47,0,1
2019/8/2 9:48,2019/8/2 9:49,0,1
2019/8/2 9:54,2019/8/2 9:56,0,0
2019/8/2 9:57,2019/8/2 19:26,10,1
2019/8/2 10:08,2019/8/2 10:08,0,0
2019/8/2 10:09,2019/8/2 10:10,0,0
2019/8/2 10:15,2019/8/2 10:16,0,0
2019/8/2 10:24,2019/8/2 10:25,0,1
2019/8/2 11:16,2019/8/2 13:23,5,1
2019/8/2 12:46,2019/8/2 12:47,0,1
2019/8/2 12:51,2019/8/2 17:22,5,1
2019/8/2 13:30,2019/8/2 13:31,0,1
2019/8/2 13:34,2019/8/2 14:28,0,1
2019/8/2 13:35,2019/8/2 13:36,0,1
2019/8/2 14:42,2019/8/2 16:58,5,1
2019/8/2 14:55,2019/8/2 15:24,0,1
2019/8/2 15:41,2019/8/2 18:28,5,1
2019/8/2 16:14,2019/8/2 16:55,0,1
2019/8/3 8:42,2019/8/3 8:43,0,1
2019/8/3 12:41,2019/8/3 12:42,0,1
2019/8/3 18:51,2019/8/3 18:57,0,1
2019/8/5 7:44,2019/8/5 7:47,0,1
2019/8/5 7:46,2019/8/5 17:04,10,1
2019/8/5 7:54,2019/8/5 7:56,0,1
2019/8/5 7:58,2019/8/5 7:59,0,1
2019/8/5 8:00,2019/8/5 17:27,10,1
2019/8/5 8:05,2019/8/5 17:55,10,1
2019/8/5 8:06,2019/8/5 8:34,0,1
2019/8/5 8:20,2019/8/5 17:39,10,1
2019/8/5 8:26,2019/8/5 8:33,0,0
2019/8/5 8:26,2019/8/5 8:39,0,1
2019/8/5 8:28,2019/8/5 8:41,0,1
2019/8/5 8:29,2019/8/5 9:17,0,1
2019/8/5 8:29,2019/8/5 8:34,0,1
2019/8/5 8:30,2019/8/5 9:00,0,0
2019/8/5 8:31,2019/8/5 17:38,10,1
2019/8/5 8:33,2019/8/5 15:34,10,1
2019/8/5 8:34,2019/8/5 8:35,0,1
2019/8/5 8:35,2019/8/5 17:03,10,0
2019/8/5 8:36,2019/8/5 14:28,10,1
2019/8/5 8:36,2019/8/5 8:37,0,1
2019/8/5 8:38,2019/8/5 8:44,0,1
2019/8/5 8:39,2019/8/5 8:43,0,1
2019/8/5 8:39,2019/8/5 8:40,0,1
2019/8/5 8:40,2019/8/5 8:46,0,1
2019/8/5 8:41,2019/8/5 8:44,0,0
2019/8/5 8:41,2019/8/5 17:40,10,1
2019/8/5 8:42,2019/8/5 17:14,10,1
2019/8/5 8:46,2019/8/5 17:39,10,1
2019/8/5 8:47,2019/8/5 17:49,10,1
2019/8/5 8:48,2019/8/5 20:29,15,1
2019/8/5 8:48,2019/8/5 12:42,5,0
2019/8/5 8:49,2019/8/5 8:52,0,0
2019/8/5 8:50,2019/8/5 12:03,5,1
2019/8/5 8:50,2019/8/5 8:53,0,1
2019/8/5 8:51,2019/8/5 11:44,5,1
2019/8/5 8:53,2019/8/5 18:14,10,1
2019/8/5 8:53,2019/8/5 8:59,0,0
2019/8/5 8:54,2019/8/5 11:57,5,1
2019/8/5 8:54,2019/8/5 8:56,0,1
2019/8/5 8:54,2019/8/5 17:33,10,0
2019/8/5 8:55,2019/8/5 9:53,0,1
2019/8/5 8:55,2019/8/5 17:42,10,1
2019/8/5 8:56,2019/8/5 18:06,10,1
2019/8/5 8:56,2019/8/5 17:19,10,1
2019/8/5 8:57,2019/8/5 17:55,10,1
2019/8/5 9:00,2019/8/5 9:26,0,1
2019/8/5 9:01,2019/8/5 9:26,0,1
2019/8/5 9:01,2019/8/5 17:58,0,1
2019/8/5 9:01,2019/8/5 9:29,0,1
2019/8/5 9:03,2019/8/5 17:52,10,1
2019/8/5 9:06,2019/8/5 17:37,10,1
2019/8/5 9:09,2019/8/5 9:26,0,1
2019/8/5 9:10,2019/8/5 9:33,0,1
2019/8/5 9:10,2019/8/5 9:32,0,1
2019/8/5 9:11,2019/8/5 9:25,0,1
2019/8/5 9:12,2019/8/5 17:23,10,1
2019/8/5 9:12,2019/8/5 18:14,10,0
2019/8/5 9:15,2019/8/5 9:45,0,1
2019/8/5 9:18,2019/8/5 9:18,0,0
2019/8/5 9:21,2019/8/5 17:48,10,1
2019/8/5 9:38,2019/8/5 9:41,0,1
2019/8/5 9:42,2019/8/5 18:07,10,0
2019/8/5 9:44,2019/8/5 9:46,0,1
2019/8/5 10:03,2019/8/5 16:58,10,1
2019/8/5 10:31,2019/8/5 10:32,0,1
2019/8/5 11:06,2019/8/5 11:22,0,1
2019/8/5 12:13,2019/8/5 21:48,10,1
2019/8/5 12:21,2019/8/5 17:07,5,0
2019/8/5 12:31,2019/8/5 17:51,10,1
2019/8/5 12:48,2019/8/5 12:49,0,1
2019/8/5 12:58,2019/8/5 12:59,0,1
2019/8/5 13:02,2019/8/5 13:20,0,1
2019/8/5 13:08,2019/8/5 13:19,0,1
2019/8/5 13:34,2019/8/5 16:03,5,0
2019/8/5 14:10,2019/8/5 14:38,0,1
2019/8/5 14:30,2019/8/5 14:33,0,1
2019/8/5 14:34,2019/8/5 18:03,5,1
2019/8/5 14:46,2019/8/5 19:03,5,1
2019/8/5 16:39,2019/8/5 16:40,0,1
2019/8/5 17:24,2019/8/5 17:24,0,0
2019/8/6 7:48,2019/8/6 17:05,10,1
2019/8/6 8:01,2019/8/6 17:59,10,0
2019/8/6 8:01,2019/8/6 8:09,0,1
2019/8/6 8:01,2019/8/6 8:05,0,1
2019/8/6 8:08,2019/8/6 17:57,10,1
2019/8/6 8:15,2019/8/6 17:37,10,1
2019/8/6 8:16,2019/8/6 18:11,10,0
2019/8/6 8:18,2019/8/6 20:12,15,1
2019/8/6 8:18,2019/8/6 8:19,0,1
2019/8/6 8:19,2019/8/6 8:40,0,1
2019/8/6 8:19,2019/8/6 8:23,0,1
2019/8/6 8:21,2019/8/6 8:22,0,1
2019/8/6 9:32,2019/8/6 19:19,10,1
2019/8/6 9:33,2019/8/6 12:49,5,1
2019/8/6 9:36,2019/8/6 11:40,5,1
2019/8/6 9:36,2019/8/6 18:09,10,1
2019/8/6 9:37,2019/8/6 17:34,10,1
2019/8/6 9:37,2019/8/6 14:22,5,1
2019/8/6 9:39,2019/8/6 9:41,0,0
2019/8/6 9:40,2019/8/6 17:11,10,1
2019/8/6 9:50,2019/8/6 9:51,0,1
2019/8/6 9:53,2019/8/6 9:59,0,1
2019/8/6 9:56,2019/8/6 10:11,0,1
2019/8/6 9:59,2019/8/6 17:40,10,0
2019/8/6 10:00,2019/8/6 10:04,0,1
2019/8/6 10:01,2019/8/6 14:36,5,1
2019/8/6 10:10,2019/8/6 10:56,0,1
2019/8/6 10:10,2019/8/6 10:12,0,1
2019/8/6 10:17,2019/8/6 10:19,0,1
2019/8/6 10:27,2019/8/6 15:47,10,1
2019/8/6 10:28,2019/8/6 14:42,5,1
2019/8/6 10:30,2019/8/6 10:31,0,1
2019/8/6 10:33,2019/8/6 10:34,0,1
2019/8/6 10:36,2019/8/6 11:23,0,1
2019/8/6 10:38,2019/8/6 11:02,0,1
2019/8/6 10:41,2019/8/6 10:43,0,1
2019/8/6 10:42,2019/8/6 18:11,10,1
2019/8/6 10:52,2019/8/6 10:53,0,1
2019/8/6 10:52,2019/8/6 10:54,0,1
2019/8/6 11:09,2019/8/6 11:10,0,1
2019/8/6 11:25,2019/8/6 11:48,0,1
2019/8/6 11:26,2019/8/6 11:26,0,0
2019/8/6 11:47,2019/8/6 17:39,10,1
2019/8/6 11:53,2019/8/6 11:54,0,1
2019/8/6 12:16,2019/8/6 17:01,5,1
2019/8/6 12:48,2019/8/6 18:44,10,0
2019/8/6 12:53,2019/8/6 17:10,5,1
2019/8/6 13:20,2019/8/6 13:25,0,1
2019/8/6 13:22,2019/8/6 14:09,0,0
2019/8/6 13:26,2019/8/6 17:04,5,1
2019/8/6 13:28,2019/8/6 16:22,5,1
2019/8/6 13:32,2019/8/6 13:34,0,1
2019/8/6 13:38,2019/8/6 17:58,5,1
2019/8/6 13:55,2019/8/7 1:57,15,0
2019/8/6 13:57,2019/8/6 13:59,0,1
2019/8/6 14:01,2019/8/6 14:04,0,1
2019/8/6 14:07,2019/8/6 18:41,5,1
2019/8/6 14:33,2019/8/6 17:04,5,0
2019/8/6 15:08,2019/8/6 16:12,5,0
2019/8/6 16:00,2019/8/6 16:03,0,1
2019/8/6 16:47,2019/8/6 16:55,0,0
2019/8/6 16:59,2019/8/6 16:59,0,1
2019/8/6 17:12,2019/8/6 17:13,0,1
2019/8/7 7:23,2019/8/7 17:12,10,1
2019/8/7 7:47,2019/8/7 7:49,0,1
2019/8/7 8:01,2019/8/7 12:00,5,1
2019/8/7 8:11,2019/8/7 17:40,10,1
2019/8/7 8:11,2019/8/7 8:12,0,1
2019/8/7 8:12,2019/8/7 8:32,0,1
2019/8/7 8:17,2019/8/7 8:18,0,1
2019/8/7 8:19,2019/8/7 8:21,0,1
2019/8/7 8:22,2019/8/7 11:51,5,1
2019/8/7 8:22,2019/8/7 8:24,0,1
2019/8/7 8:23,2019/8/7 17:14,10,1
2019/8/7 8:26,2019/8/7 17:59,10,0
2019/8/7 8:26,2019/8/7 8:28,0,1
2019/8/7 8:27,2019/8/7 8:29,0,1
2019/8/7 8:28,2019/8/7 8:30,0,1
2019/8/7 8:29,2019/8/7 17:07,10,1
2019/8/7 8:29,2019/8/7 17:06,10,1
2019/8/7 8:31,2019/8/7 8:48,0,1
2019/8/7 8:33,2019/8/7 8:35,0,1
2019/8/7 8:34,2019/8/7 17:41,10,1
2019/8/7 8:34,2019/8/7 8:36,0,1
2019/8/7 8:34,2019/8/7 17:35,10,1
2019/8/7 8:36,2019/8/7 8:37,0,1
2019/8/7 8:37,2019/8/7 17:39,10,1
2019/8/7 8:39,2019/8/7 17:18,10,1
2019/8/7 8:39,2019/8/7 17:36,10,1
2019/8/7 8:40,2019/8/7 11:50,5,1
2019/8/7 8:41,2019/8/7 18:12,10,0
2019/8/7 8:41,2019/8/7 17:37,10,1
2019/8/7 8:42,2019/8/7 18:10,10,1
2019/8/7 8:42,2019/8/7 8:44,0,1
2019/8/7 8:43,2019/8/7 8:45,0,1
2019/8/7 8:44,2019/8/7 17:07,10,0
2019/8/7 8:45,2019/8/7 8:47,0,1
2019/8/7 8:46,2019/8/7 8:48,0,1
2019/8/7 8:47,2019/8/7 17:37,10,1
2019/8/7 8:50,2019/8/7 8:51,0,1
2019/8/7 8:52,2019/8/7 14:04,10,1
2019/8/7 8:53,2019/8/7 8:55,0,1
2019/8/7 8:53,2019/8/7 18:42,10,1
2019/8/7 8:54,2019/8/7 11:35,5,1
2019/8/7 8:54,2019/8/7 8:56,0,1
2019/8/7 8:57,2019/8/7 17:36,0,1
2019/8/7 9:01,2019/8/7 18:01,10,0
2019/8/7 9:09,2019/8/7 17:47,10,1
2019/8/7 9:10,2019/8/7 9:13,0,1
2019/8/7 9:11,2019/8/7 9:46,0,1
2019/8/7 9:11,2019/8/7 9:13,0,1
2019/8/7 9:17,2019/8/7 17:57,10,1
2019/8/7 9:32,2019/8/7 18:00,10,1
2019/8/7 9:36,2019/8/7 18:00,10,1
2019/8/7 9:37,2019/8/7 9:38,0,1
2019/8/7 9:38,2019/8/7 9:40,0,1
2019/8/7 9:42,2019/8/7 9:43,0,1
2019/8/7 9:47,2019/8/7 19:00,10,1
2019/8/7 9:47,2019/8/7 9:48,0,1
2019/8/7 9:58,2019/8/7 19:50,10,1
2019/8/7 10:14,2019/8/7 18:53,10,1
2019/8/7 10:36,2019/8/7 15:21,5,1
2019/8/7 10:39,2019/8/7 11:08,0,1
2019/8/7 10:51,2019/8/7 10:53,0,1
2019/8/7 11:11,2019/8/7 17:10,10,1
2019/8/7 11:29,2019/8/7 11:31,0,1
2019/8/7 11:45,2019/8/7 18:20,10,1
2019/8/7 11:59,2019/8/7 16:17,5,1
2019/8/7 12:38,2019/8/7 16:48,5,0
2019/8/7 13:16,2019/8/7 17:31,5,1
2019/8/7 13:19,2019/8/7 13:20,0,1
2019/8/7 13:31,2019/8/7 19:38,10,1
2019/8/7 13:57,2019/8/7 15:49,5,1
2019/8/7 14:50,2019/8/7 15:00,0,1
2019/8/7 15:27,2019/8/7 16:39,5,1
2019/8/7 15:37,2019/8/7 17:34,5,1
2019/8/7 16:03,2019/8/7 16:44,0,1
2019/8/7 16:06,2019/8/7 18:32,5,1
2019/8/7 16:07,2019/8/7 16:50,0,1
2019/8/7 16:14,2019/8/7 18:11,5,1
2019/8/7 16:17,2019/8/7 18:42,5,1
2019/8/7 16:49,2019/8/7 17:42,0,1
2019/8/7 18:42,2019/8/7 18:42,0,0
2019/8/8 6:39,2019/8/8 18:12,15,1
2019/8/8 7:35,2019/8/8 17:17,10,1
2019/8/8 7:35,2019/8/8 17:01,10,1
2019/8/8 7:37,2019/8/8 17:17,10,1
2019/8/8 7:40,2019/8/8 12:04,5,1
2019/8/8 7:43,2019/8/8 17:20,10,1
2019/8/8 7:55,2019/8/8 17:37,10,1
2019/8/8 8:04,2019/8/8 17:47,10,1
2019/8/8 8:07,2019/8/8 17:40,10,1
2019/8/8 8:20,2019/8/8 17:33,10,1
2019/8/8 8:21,2019/8/8 17:33,10,1
2019/8/8 8:22,2019/8/8 18:01,10,1
2019/8/8 8:23,2019/8/8 17:15,10,1
2019/8/8 8:23,2019/8/8 12:04,5,1
2019/8/8 8:24,2019/8/8 10:23,5,1
2019/8/8 8:26,2019/8/8 18:04,10,1
2019/8/8 8:28,2019/8/8 18:19,10,1
2019/8/8 8:29,2019/8/8 17:57,10,1
2019/8/8 8:32,2019/8/8 18:54,15,1
2019/8/8 8:32,2019/8/8 13:25,5,1
2019/8/8 8:33,2019/8/8 18:13,10,1
2019/8/8 8:34,2019/8/8 17:36,10,0
2019/8/8 8:34,2019/8/8 15:27,10,1
2019/8/8 8:35,2019/8/8 17:42,10,1
2019/8/8 8:35,2019/8/8 17:11,10,1
2019/8/8 8:36,2019/8/8 18:12,10,1
2019/8/8 8:36,2019/8/8 17:51,10,1
2019/8/8 8:37,2019/8/8 17:41,10,1
2019/8/8 8:39,2019/8/8 17:45,10,1
2019/8/8 8:39,2019/8/8 17:15,10,1
2019/8/8 8:40,2019/8/8 17:42,10,1
2019/8/8 8:43,2019/8/8 18:28,10,0
2019/8/8 8:44,2019/8/8 20:07,15,1
2019/8/8 8:44,2019/8/8 18:29,10,1
2019/8/8 8:45,2019/8/8 20:06,15,1
2019/8/8 8:45,2019/8/8 17:16,10,1
2019/8/8 8:46,2019/8/8 17:19,10,1
2019/8/8 8:47,2019/8/8 17:37,10,0
2019/8/8 8:48,2019/8/8 15:07,10,1
2019/8/8 8:48,2019/8/8 12:04,5,1
2019/8/8 8:49,2019/8/8 23:34,15,1
2019/8/8 8:50,2019/8/8 17:34,10,1
2019/8/8 8:51,2019/8/8 18:15,10,1
2019/8/8 8:54,2019/8/8 18:28,10,1
2019/8/8 8:55,2019/8/8 11:44,5,1
2019/8/8 8:57,2019/8/8 17:38,0,1
2019/8/8 8:59,2019/8/8 17:14,10,1
2019/8/8 9:02,2019/8/8 17:08,10,1
2019/8/8 9:03,2019/8/8 18:19,10,1
2019/8/8 9:04,2019/8/8 11:28,5,1
2019/8/8 9:07,2019/8/8 18:22,10,1
2019/8/8 9:07,2019/8/8 17:49,10,1
2019/8/8 9:08,2019/8/8 12:17,5,1
2019/8/8 9:09,2019/8/8 17:34,10,1
2019/8/8 9:10,2019/8/8 20:12,15,1
2019/8/8 9:13,2019/8/8 18:48,0,1
2019/8/8 9:13,2019/8/8 17:59,10,1
2019/8/8 9:23,2019/8/8 17:50,10,1
2019/8/8 9:35,2019/8/8 17:45,10,1
2019/8/8 9:38,2019/8/8 16:48,10,1
2019/8/8 9:41,2019/8/8 17:50,10,1
2019/8/8 10:26,2019/8/8 11:07,0,0
2019/8/8 11:13,2019/8/8 11:15,0,0
2019/8/8 11:47,2019/8/8 13:50,5,1
2019/8/8 12:10,2019/8/8 19:02,10,1
2019/8/8 12:24,2019/8/8 17:04,5,1
2019/8/8 12:30,2019/8/8 17:35,10,1
2019/8/8 12:59,2019/8/9 16:06,20,1
2019/8/8 13:04,2019/8/8 16:35,5,1
2019/8/8 13:33,2019/8/8 17:43,5,1
2019/8/8 13:52,2019/8/8 15:34,5,1
2019/8/8 15:38,2019/8/8 17:23,5,1
2019/8/8 16:45,2019/8/8 18:47,5,1
2019/8/8 18:51,2019/8/8 20:43,5,1
2019/8/9 7:41,2019/8/9 15:25,10,1
2019/8/9 7:59,2019/8/9 17:35,10,1
2019/8/9 8:01,2019/8/9 17:38,10,1
2019/8/9 8:08,2019/8/9 15:43,10,1
2019/8/9 8:11,2019/8/9 18:03,10,0
2019/8/9 8:12,2019/8/9 17:16,0,1
2019/8/9 8:13,2019/8/9 17:53,10,1
2019/8/9 8:17,2019/8/9 17:49,10,1
2019/8/9 8:17,2019/8/9 9:03,0,1
2019/8/9 8:17,2019/8/11 19:06,45,1
2019/8/9 8:22,2019/8/9 17:34,10,1
2019/8/9 8:23,2019/8/9 11:46,5,1
